Incident energy ; MT=16 : (z,2n) ; MT=17 : (z,3n) ; MT=18 : (z,fission) ; MT=28 : (z,n+p) ; MT=41 : (z,2n+p) ; MT=102 : (z,γ) ; MT=103 : (z,p)
Incident energy ;  ;  ;  ;  ;  ;  ; 
Incident energy ; σ(E) ; σ(E) ; σ(E) ; σ(E) ; σ(E) ; σ(E) ; σ(E)
2.542858 ;  ;  ;  ;  ;  ; 22.02506 ; 
2.563169 ;  ;  ;  ;  ;  ; 23.81393 ; 
2.58348 ;  ;  ;  ;  ;  ; 26.25255 ; 
2.603791 ;  ;  ;  ;  ;  ; 29.53272 ; 
2.613947 ;  ;  ;  ;  ;  ; 31.58099 ; 
2.624102 ;  ;  ;  ;  ;  ; 33.97241 ; 
2.634258 ;  ;  ;  ;  ;  ; 36.78045 ; 
2.644413 ;  ;  ;  ;  ;  ; 40.09953 ; 
2.656262 ;  ;  ;  ;  ;  ; 44.78866 ; 
2.66811 ;  ;  ;  ;  ;  ; 50.62581 ; 
2.679958 ;  ;  ;  ;  ;  ; 58.02423 ; 
2.685882 ;  ;  ;  ;  ;  ; 62.4939 ; 
2.691806 ;  ;  ;  ;  ;  ; 67.61369 ; 
2.69773 ;  ;  ;  ;  ;  ; 73.51994 ; 
2.703654 ;  ;  ;  ;  ;  ; 80.38685 ; 
2.709578 ;  ;  ;  ;  ;  ; 88.43946 ; 
2.715502 ;  ;  ;  ;  ;  ; 97.97166 ; 
2.721426 ;  ;  ;  ;  ;  ; 109.3702 ; 
2.72735 ;  ;  ;  ;  ;  ; 123.1459 ; 
2.733274 ;  ;  ;  ;  ;  ; 139.9721 ; 
2.739198 ;  ;  ;  ;  ;  ; 160.7255 ; 
2.745122 ;  ;  ;  ;  ;  ; 186.5234 ; 
2.751046 ;  ;  ;  ;  ;  ; 218.7402 ; 
2.75697 ;  ;  ;  ;  ;  ; 258.9805 ; 
2.762894 ;  ;  ;  ;  ;  ; 308.9787 ; 
2.768818 ;  ;  ;  ;  ;  ; 370.3939 ; 
2.774742 ;  ;  ;  ;  ;  ; 444.4837 ; 
2.780666 ;  ;  ;  ;  ;  ; 531.6673 ; 
2.78659 ;  ;  ;  ;  ;  ; 631.0332 ; 
2.790934 ;  ;  ;  ;  ;  ; 710.1629 ; 
2.795277 ;  ;  ;  ;  ;  ; 792.6783 ; 
2.803964 ;  ;  ;  ;  ;  ; 958.1126 ; 
2.812651 ;  ;  ;  ;  ;  ; 1103.502 ; 
2.816995 ;  ;  ;  ;  ;  ; 1160.432 ; 
2.821338 ;  ;  ;  ;  ;  ; 1202.864 ; 
2.825669 ;  ;  ;  ;  ;  ; 1228.518 ; 
2.83 ;  ;  ;  ;  ;  ; 1236.156 ; 
2.835775 ;  ;  ;  ;  ;  ; 1217.771 ; 
2.84155 ;  ;  ;  ;  ;  ; 1168.61 ; 
2.847 ;  ;  ;  ;  ;  ; 1098.179 ; 
2.852449 ;  ;  ;  ;  ;  ; 1010.147 ; 
2.863347 ;  ;  ;  ;  ;  ; 807.0189 ; 
2.874246 ;  ;  ;  ;  ;  ; 606.6422 ; 
2.879695 ;  ;  ;  ;  ;  ; 517.8646 ; 
2.885144 ;  ;  ;  ;  ;  ; 439.4674 ; 
2.888649 ;  ;  ;  ;  ;  ; 394.8239 ; 
2.892154 ;  ;  ;  ;  ;  ; 354.6621 ; 
2.895659 ;  ;  ;  ;  ;  ; 318.8036 ; 
2.899164 ;  ;  ;  ;  ;  ; 286.9854 ; 
2.902669 ;  ;  ;  ;  ;  ; 258.8906 ; 
2.906174 ;  ;  ;  ;  ;  ; 234.1737 ; 
2.909679 ;  ;  ;  ;  ;  ; 212.4819 ; 
2.913183 ;  ;  ;  ;  ;  ; 193.4748 ; 
2.916688 ;  ;  ;  ;  ;  ; 176.8153 ; 
2.920193 ;  ;  ;  ;  ;  ; 162.2082 ; 
2.923698 ;  ;  ;  ;  ;  ; 149.3821 ; 
2.927202 ;  ;  ;  ;  ;  ; 138.099 ; 
2.934212 ;  ;  ;  ;  ;  ; 119.3296 ; 
2.941221 ;  ;  ;  ;  ;  ; 104.539 ; 
2.948732 ;  ;  ;  ;  ;  ; 91.97029 ; 
2.956242 ;  ;  ;  ;  ;  ; 81.94044 ; 
2.963752 ;  ;  ;  ;  ;  ; 73.82565 ; 
2.971262 ;  ;  ;  ;  ;  ; 67.18341 ; 
2.978773 ;  ;  ;  ;  ;  ; 61.69334 ; 
2.986283 ;  ;  ;  ;  ;  ; 57.12167 ; 
2.993793 ;  ;  ;  ;  ;  ; 53.29128 ; 
3.001303 ;  ;  ;  ;  ;  ; 50.06793 ; 
3.016324 ;  ;  ;  ;  ;  ; 45.05111 ; 
3.031344 ;  ;  ;  ;  ;  ; 41.48914 ; 
3.046365 ;  ;  ;  ;  ;  ; 39.02403 ; 
3.061385 ;  ;  ;  ;  ;  ; 37.43406 ; 
3.077407 ;  ;  ;  ;  ;  ; 36.54872 ; 
3.093429 ;  ;  ;  ;  ;  ; 36.40898 ; 
3.111454 ;  ;  ;  ;  ;  ; 37.10072 ; 
3.129478 ;  ;  ;  ;  ;  ; 38.72066 ; 
3.147503 ;  ;  ;  ;  ;  ; 41.38389 ; 
3.165527 ;  ;  ;  ;  ;  ; 45.31061 ; 
3.183552 ;  ;  ;  ;  ;  ; 50.8737 ; 
3.192564 ;  ;  ;  ;  ;  ; 54.4498 ; 
3.201576 ;  ;  ;  ;  ;  ; 58.69845 ; 
3.210589 ;  ;  ;  ;  ;  ; 63.77043 ; 
3.219601 ;  ;  ;  ;  ;  ; 69.86443 ; 
3.228613 ;  ;  ;  ;  ;  ; 77.2505 ; 
3.237625 ;  ;  ;  ;  ;  ; 86.29987 ; 
3.246638 ;  ;  ;  ;  ;  ; 97.53886 ; 
3.25565 ;  ;  ;  ;  ;  ; 111.7304 ; 
3.260157 ;  ;  ;  ;  ;  ; 120.2747 ; 
3.264663 ;  ;  ;  ;  ;  ; 130.0283 ; 
3.269169 ;  ;  ;  ;  ;  ; 141.2355 ; 
3.273675 ;  ;  ;  ;  ;  ; 154.199 ; 
3.278182 ;  ;  ;  ;  ;  ; 169.2999 ; 
3.282688 ;  ;  ;  ;  ;  ; 187.0002 ; 
3.287194 ;  ;  ;  ;  ;  ; 207.8808 ; 
3.2917 ;  ;  ;  ;  ;  ; 232.6453 ; 
3.296206 ;  ;  ;  ;  ;  ; 262.136 ; 
3.300712 ;  ;  ;  ;  ;  ; 297.3397 ; 
3.305218 ;  ;  ;  ;  ;  ; 339.3797 ; 
3.309724 ;  ;  ;  ;  ;  ; 389.4887 ; 
3.313229 ;  ;  ;  ;  ;  ; 434.8705 ; 
3.316734 ;  ;  ;  ;  ;  ; 486.5138 ; 
3.320239 ;  ;  ;  ;  ;  ; 544.975 ; 
3.323744 ;  ;  ;  ;  ;  ; 610.7269 ; 
3.327249 ;  ;  ;  ;  ;  ; 684.1109 ; 
3.330754 ;  ;  ;  ;  ;  ; 765.2845 ; 
3.334259 ;  ;  ;  ;  ;  ; 854.1676 ; 
3.337763 ;  ;  ;  ;  ;  ; 950.3604 ; 
3.341584 ;  ;  ;  ;  ;  ; 1062.775 ; 
3.345404 ;  ;  ;  ;  ;  ; 1181.611 ; 
3.349224 ;  ;  ;  ;  ;  ; 1304.932 ; 
3.353044 ;  ;  ;  ;  ;  ; 1430.239 ; 
3.360685 ;  ;  ;  ;  ;  ; 1674.56 ; 
3.368325 ;  ;  ;  ;  ;  ; 1887.101 ; 
3.372744 ;  ;  ;  ;  ;  ; 1984.393 ; 
3.377163 ;  ;  ;  ;  ;  ; 2056.851 ; 
3.381582 ;  ;  ;  ;  ;  ; 2100.805 ; 
3.386 ;  ;  ;  ;  ;  ; 2113.984 ; 
3.389788 ;  ;  ;  ;  ;  ; 2100.24 ; 
3.393575 ;  ;  ;  ;  ;  ; 2063.936 ; 
3.397666 ;  ;  ;  ;  ;  ; 2001.023 ; 
3.401756 ;  ;  ;  ;  ;  ; 1916.253 ; 
3.409937 ;  ;  ;  ;  ;  ; 1696.0 ; 
3.418118 ;  ;  ;  ;  ;  ; 1436.753 ; 
3.426298 ;  ;  ;  ;  ;  ; 1171.859 ; 
3.431323 ;  ;  ;  ;  ;  ; 1018.009 ; 
3.436347 ;  ;  ;  ;  ;  ; 876.1782 ; 
3.441372 ;  ;  ;  ;  ;  ; 748.8312 ; 
3.446396 ;  ;  ;  ;  ;  ; 637.1296 ; 
3.451421 ;  ;  ;  ;  ;  ; 540.9966 ; 
3.456445 ;  ;  ;  ;  ;  ; 459.6022 ; 
3.46147 ;  ;  ;  ;  ;  ; 391.5128 ; 
3.466494 ;  ;  ;  ;  ;  ; 335.0862 ; 
3.4711 ;  ;  ;  ;  ;  ; 292.1076 ; 
3.475706 ;  ;  ;  ;  ;  ; 256.1822 ; 
3.480312 ;  ;  ;  ;  ;  ; 226.1435 ; 
3.484917 ;  ;  ;  ;  ;  ; 200.9725 ; 
3.489523 ;  ;  ;  ;  ;  ; 179.7849 ; 
3.494129 ;  ;  ;  ;  ;  ; 161.8579 ; 
3.498735 ;  ;  ;  ;  ;  ; 146.5935 ; 
3.50334 ;  ;  ;  ;  ;  ; 133.5099 ; 
3.507946 ;  ;  ;  ;  ;  ; 122.2115 ; 
3.512552 ;  ;  ;  ;  ;  ; 112.3894 ; 
3.521763 ;  ;  ;  ;  ;  ; 96.22472 ; 
3.530974 ;  ;  ;  ;  ;  ; 83.54728 ; 
3.540185 ;  ;  ;  ;  ;  ; 73.39553 ; 
3.550234 ;  ;  ;  ;  ;  ; 64.44527 ; 
3.560283 ;  ;  ;  ;  ;  ; 57.15748 ; 
3.570332 ;  ;  ;  ;  ;  ; 51.13388 ; 
3.580381 ;  ;  ;  ;  ;  ; 46.09188 ; 
3.59043 ;  ;  ;  ;  ;  ; 41.82613 ; 
3.600479 ;  ;  ;  ;  ;  ; 38.18401 ; 
3.610528 ;  ;  ;  ;  ;  ; 35.04965 ; 
3.620576 ;  ;  ;  ;  ;  ; 32.3337 ; 
3.640674 ;  ;  ;  ;  ;  ; 27.88893 ; 
3.660771 ;  ;  ;  ;  ;  ; 24.44088 ; 
3.680869 ;  ;  ;  ;  ;  ; 21.71727 ; 
3.700966 ;  ;  ;  ;  ;  ; 19.52978 ; 
3.71604 ;  ;  ;  ;  ;  ; 18.16143 ; 
3.731113 ;  ;  ;  ;  ;  ; 16.98337 ; 
3.761259 ;  ;  ;  ;  ;  ; 15.08802 ; 
3.791406 ;  ;  ;  ;  ;  ; 13.67328 ; 
3.821552 ;  ;  ;  ;  ;  ; 12.62719 ; 
3.851699 ;  ;  ;  ;  ;  ; 11.87832 ; 
3.881845 ;  ;  ;  ;  ;  ; 11.38461 ; 
3.911992 ;  ;  ;  ;  ;  ; 11.12708 ; 
3.942138 ;  ;  ;  ;  ;  ; 11.10844 ; 
3.967261 ;  ;  ;  ;  ;  ; 11.29437 ; 
3.992383 ;  ;  ;  ;  ;  ; 11.69766 ; 
4.017505 ;  ;  ;  ;  ;  ; 12.37331 ; 
4.042627 ;  ;  ;  ;  ;  ; 13.4145 ; 
4.055188 ;  ;  ;  ;  ;  ; 14.12028 ; 
4.067749 ;  ;  ;  ;  ;  ; 14.98894 ; 
4.08031 ;  ;  ;  ;  ;  ; 16.06264 ; 
4.092871 ;  ;  ;  ;  ;  ; 17.39865 ; 
4.105432 ;  ;  ;  ;  ;  ; 19.07728 ; 
4.117993 ;  ;  ;  ;  ;  ; 21.21564 ; 
4.130554 ;  ;  ;  ;  ;  ; 23.99134 ; 
4.136835 ;  ;  ;  ;  ;  ; 25.7001 ; 
4.143115 ;  ;  ;  ;  ;  ; 27.68435 ; 
4.152327 ;  ;  ;  ;  ;  ; 31.23058 ; 
4.161538 ;  ;  ;  ;  ;  ; 35.78726 ; 
4.166144 ;  ;  ;  ;  ;  ; 38.56581 ; 
4.17075 ;  ;  ;  ;  ;  ; 41.76292 ; 
4.175356 ;  ;  ;  ;  ;  ; 45.45864 ; 
4.179961 ;  ;  ;  ;  ;  ; 49.74706 ; 
4.184567 ;  ;  ;  ;  ;  ; 54.7415 ; 
4.189173 ;  ;  ;  ;  ;  ; 60.56965 ; 
4.193779 ;  ;  ;  ;  ;  ; 67.37658 ; 
4.198384 ;  ;  ;  ;  ;  ; 75.31977 ; 
4.20299 ;  ;  ;  ;  ;  ; 84.57173 ; 
4.207596 ;  ;  ;  ;  ;  ; 95.30229 ; 
4.212202 ;  ;  ;  ;  ;  ; 107.6746 ; 
4.216807 ;  ;  ;  ;  ;  ; 121.8261 ; 
4.221413 ;  ;  ;  ;  ;  ; 137.8643 ; 
4.226019 ;  ;  ;  ;  ;  ; 155.8285 ; 
4.23523 ;  ;  ;  ;  ;  ; 197.2814 ; 
4.244441 ;  ;  ;  ;  ;  ; 244.6084 ; 
4.253652 ;  ;  ;  ;  ;  ; 294.2896 ; 
4.262239 ;  ;  ;  ;  ;  ; 338.0653 ; 
4.270826 ;  ;  ;  ;  ;  ; 374.1932 ; 
4.279413 ;  ;  ;  ;  ;  ; 397.8638 ; 
4.283707 ;  ;  ;  ;  ;  ; 403.88 ; 
4.288 ;  ;  ;  ;  ;  ; 405.6645 ; 
4.292557 ;  ;  ;  ;  ;  ; 402.8608 ; 
4.297113 ;  ;  ;  ;  ;  ; 395.3481 ; 
4.301669 ;  ;  ;  ;  ;  ; 383.4519 ; 
4.306225 ;  ;  ;  ;  ;  ; 367.6724 ; 
4.313789 ;  ;  ;  ;  ;  ; 334.657 ; 
4.321352 ;  ;  ;  ;  ;  ; 296.1045 ; 
4.336478 ;  ;  ;  ;  ;  ; 215.7479 ; 
4.34353 ;  ;  ;  ;  ;  ; 181.542 ; 
4.350582 ;  ;  ;  ;  ;  ; 151.2254 ; 
4.357634 ;  ;  ;  ;  ;  ; 125.2928 ; 
4.364685 ;  ;  ;  ;  ;  ; 103.741 ; 
4.368211 ;  ;  ;  ;  ;  ; 94.50604 ; 
4.371737 ;  ;  ;  ;  ;  ; 86.21812 ; 
4.375263 ;  ;  ;  ;  ;  ; 78.80629 ; 
4.378788 ;  ;  ;  ;  ;  ; 72.19779 ; 
4.38584 ;  ;  ;  ;  ;  ; 61.08274 ; 
4.392891 ;  ;  ;  ;  ;  ; 52.30493 ; 
4.399271 ;  ;  ;  ;  ;  ; 45.95426 ; 
4.405651 ;  ;  ;  ;  ;  ; 40.79247 ; 
4.412031 ;  ;  ;  ;  ;  ; 36.56719 ; 
4.418411 ;  ;  ;  ;  ;  ; 33.07864 ; 
4.424791 ;  ;  ;  ;  ;  ; 30.17139 ; 
4.431171 ;  ;  ;  ;  ;  ; 27.72566 ; 
4.437551 ;  ;  ;  ;  ;  ; 25.64952 ; 
4.443931 ;  ;  ;  ;  ;  ; 23.87232 ; 
4.456691 ;  ;  ;  ;  ;  ; 21.00862 ; 
4.469451 ;  ;  ;  ;  ;  ; 18.82607 ; 
4.482211 ;  ;  ;  ;  ;  ; 17.13078 ; 
4.494971 ;  ;  ;  ;  ;  ; 15.79544 ; 
4.512433 ;  ;  ;  ;  ;  ; 14.39751 ; 
4.529894 ;  ;  ;  ;  ;  ; 13.36433 ; 
4.547355 ;  ;  ;  ;  ;  ; 12.60017 ; 
4.564816 ;  ;  ;  ;  ;  ; 12.0429 ; 
4.582277 ;  ;  ;  ;  ;  ; 11.65124 ; 
4.599738 ;  ;  ;  ;  ;  ; 11.39698 ; 
4.63466 ;  ;  ;  ;  ;  ; 11.2292 ; 
4.66421 ;  ;  ;  ;  ;  ; 11.39407 ; 
4.69376 ;  ;  ;  ;  ;  ; 11.8234 ; 
4.72331 ;  ;  ;  ;  ;  ; 12.5299 ; 
4.752859 ;  ;  ;  ;  ;  ; 13.55302 ; 
4.782409 ;  ;  ;  ;  ;  ; 14.96464 ; 
4.811958 ;  ;  ;  ;  ;  ; 16.88161 ; 
4.826733 ;  ;  ;  ;  ;  ; 18.08413 ; 
4.841508 ;  ;  ;  ;  ;  ; 19.49017 ; 
4.856283 ;  ;  ;  ;  ;  ; 21.14075 ; 
4.871057 ;  ;  ;  ;  ;  ; 23.0885 ; 
4.887175 ;  ;  ;  ;  ;  ; 25.63475 ; 
4.903293 ;  ;  ;  ;  ;  ; 28.74199 ; 
4.919411 ;  ;  ;  ;  ;  ; 32.5867 ; 
4.935529 ;  ;  ;  ;  ;  ; 37.42419 ; 
4.943588 ;  ;  ;  ;  ;  ; 40.32678 ; 
4.951647 ;  ;  ;  ;  ;  ; 43.63272 ; 
4.959706 ;  ;  ;  ;  ;  ; 47.42191 ; 
4.967765 ;  ;  ;  ;  ;  ; 51.79605 ; 
4.975824 ;  ;  ;  ;  ;  ; 56.88665 ; 
4.983883 ;  ;  ;  ;  ;  ; 62.86652 ; 
4.991942 ;  ;  ;  ;  ;  ; 69.96653 ; 
5.0 ;  ;  ;  ;  ;  ; 78.49867 ; 
5.009508 ;  ;  ;  ;  ;  ; 91.00486 ; 
5.014262 ;  ;  ;  ;  ;  ; 98.53346 ; 
5.019015 ;  ;  ;  ;  ;  ; 107.1229 ; 
5.023769 ;  ;  ;  ;  ;  ; 116.9781 ; 
5.028523 ;  ;  ;  ;  ;  ; 128.3391 ; 
5.033277 ;  ;  ;  ;  ;  ; 141.4941 ; 
5.03803 ;  ;  ;  ;  ;  ; 156.7794 ; 
5.042784 ;  ;  ;  ;  ;  ; 174.5959 ; 
5.047538 ;  ;  ;  ;  ;  ; 195.3907 ; 
5.052292 ;  ;  ;  ;  ;  ; 219.6664 ; 
5.057045 ;  ;  ;  ;  ;  ; 247.9616 ; 
5.061799 ;  ;  ;  ;  ;  ; 280.8594 ; 
5.066553 ;  ;  ;  ;  ;  ; 318.9263 ; 
5.071307 ;  ;  ;  ;  ;  ; 362.6991 ; 
5.07606 ;  ;  ;  ;  ;  ; 412.6236 ; 
5.083066 ;  ;  ;  ;  ;  ; 498.0797 ; 
5.090071 ;  ;  ;  ;  ;  ; 597.7698 ; 
5.097077 ;  ;  ;  ;  ;  ; 710.5858 ; 
5.104082 ;  ;  ;  ;  ;  ; 833.6665 ; 
5.112328 ;  ;  ;  ;  ;  ; 985.2413 ; 
5.120573 ;  ;  ;  ;  ;  ; 1133.72 ; 
5.128818 ;  ;  ;  ;  ;  ; 1266.098 ; 
5.137063 ;  ;  ;  ;  ;  ; 1368.947 ; 
5.144532 ;  ;  ;  ;  ;  ; 1426.949 ; 
5.152 ;  ;  ;  ;  ;  ; 1445.624 ; 
5.157975 ;  ;  ;  ;  ;  ; 1430.895 ; 
5.16395 ;  ;  ;  ;  ;  ; 1390.73 ; 
5.173721 ;  ;  ;  ;  ;  ; 1277.486 ; 
5.183491 ;  ;  ;  ;  ;  ; 1121.497 ; 
5.193262 ;  ;  ;  ;  ;  ; 944.732 ; 
5.203032 ;  ;  ;  ;  ;  ; 768.0067 ; 
5.209331 ;  ;  ;  ;  ;  ; 661.6744 ; 
5.215629 ;  ;  ;  ;  ;  ; 564.7259 ; 
5.221928 ;  ;  ;  ;  ;  ; 478.6711 ; 
5.228226 ;  ;  ;  ;  ;  ; 404.0602 ; 
5.234525 ;  ;  ;  ;  ;  ; 340.5955 ; 
5.240823 ;  ;  ;  ;  ;  ; 287.4699 ; 
5.247121 ;  ;  ;  ;  ;  ; 243.5203 ; 
5.253419 ;  ;  ;  ;  ;  ; 207.4595 ; 
5.259233 ;  ;  ;  ;  ;  ; 180.0628 ; 
5.265047 ;  ;  ;  ;  ;  ; 157.3588 ; 
5.270861 ;  ;  ;  ;  ;  ; 138.5156 ; 
5.276675 ;  ;  ;  ;  ;  ; 122.8196 ; 
5.282489 ;  ;  ;  ;  ;  ; 109.675 ; 
5.288303 ;  ;  ;  ;  ;  ; 98.59418 ; 
5.294117 ;  ;  ;  ;  ;  ; 89.18408 ; 
5.299931 ;  ;  ;  ;  ;  ; 81.13105 ; 
5.305745 ;  ;  ;  ;  ;  ; 74.18617 ; 
5.311559 ;  ;  ;  ;  ;  ; 68.15224 ; 
5.317373 ;  ;  ;  ;  ;  ; 62.87281 ; 
5.323187 ;  ;  ;  ;  ;  ; 58.22326 ; 
5.334815 ;  ;  ;  ;  ;  ; 50.43358 ; 
5.346442 ;  ;  ;  ;  ;  ; 44.19147 ; 
5.357101 ;  ;  ;  ;  ;  ; 39.48648 ; 
5.36776 ;  ;  ;  ;  ;  ; 35.53244 ; 
5.378419 ;  ;  ;  ;  ;  ; 32.17327 ; 
5.389077 ;  ;  ;  ;  ;  ; 29.29294 ; 
5.399736 ;  ;  ;  ;  ;  ; 26.80261 ; 
5.410395 ;  ;  ;  ;  ;  ; 24.63424 ; 
5.431712 ;  ;  ;  ;  ;  ; 21.05956 ; 
5.45303 ;  ;  ;  ;  ;  ; 18.25468 ; 
5.474347 ;  ;  ;  ;  ;  ; 16.013 ; 
5.495665 ;  ;  ;  ;  ;  ; 14.19326 ; 
5.516982 ;  ;  ;  ;  ;  ; 12.6956 ; 
5.542176 ;  ;  ;  ;  ;  ; 11.24128 ; 
5.567369 ;  ;  ;  ;  ;  ; 10.04756 ; 
5.592563 ;  ;  ;  ;  ;  ; 9.055028 ; 
5.617756 ;  ;  ;  ;  ;  ; 8.221964 ; 
5.64295 ;  ;  ;  ;  ;  ; 7.516669 ; 
5.668143 ;  ;  ;  ;  ;  ; 6.914666 ; 
5.693337 ;  ;  ;  ;  ;  ; 6.396901 ; 
5.71853 ;  ;  ;  ;  ;  ; 5.948682 ; 
5.768917 ;  ;  ;  ;  ;  ; 5.218169 ; 
5.819304 ;  ;  ;  ;  ;  ; 4.656769 ; 
5.869691 ;  ;  ;  ;  ;  ; 4.211694 ; 
5.920077 ;  ;  ;  ;  ;  ; 3.855331 ; 
5.97434 ;  ;  ;  ;  ;  ; 3.55004 ; 
6.028603 ;  ;  ;  ;  ;  ; 3.308447 ; 
6.082866 ;  ;  ;  ;  ;  ; 3.117601 ; 
6.137129 ;  ;  ;  ;  ;  ; 2.968372 ; 
6.191392 ;  ;  ;  ;  ;  ; 2.854379 ; 
6.245655 ;  ;  ;  ;  ;  ; 2.771321 ; 
6.299918 ;  ;  ;  ;  ;  ; 2.716589 ; 
6.35418 ;  ;  ;  ;  ;  ; 2.689082 ; 
6.416195 ;  ;  ;  ;  ;  ; 2.691585 ; 
6.47821 ;  ;  ;  ;  ;  ; 2.733669 ; 
6.540225 ;  ;  ;  ;  ;  ; 2.822766 ; 
6.602239 ;  ;  ;  ;  ;  ; 2.972077 ; 
6.664254 ;  ;  ;  ;  ;  ; 3.202038 ; 
6.695262 ;  ;  ;  ;  ;  ; 3.359727 ; 
6.726269 ;  ;  ;  ;  ;  ; 3.557524 ; 
6.757277 ;  ;  ;  ;  ;  ; 3.806788 ; 
6.788284 ;  ;  ;  ;  ;  ; 4.123583 ; 
6.819291 ;  ;  ;  ;  ;  ; 4.531778 ; 
6.850298 ;  ;  ;  ;  ;  ; 5.067445 ; 
6.871616 ;  ;  ;  ;  ;  ; 5.538746 ; 
6.892933 ;  ;  ;  ;  ;  ; 6.126869 ; 
6.914251 ;  ;  ;  ;  ;  ; 6.87579 ; 
6.935568 ;  ;  ;  ;  ;  ; 7.851816 ; 
6.946227 ;  ;  ;  ;  ;  ; 8.455731 ; 
6.956886 ;  ;  ;  ;  ;  ; 9.160692 ; 
6.967545 ;  ;  ;  ;  ;  ; 9.991973 ; 
6.978203 ;  ;  ;  ;  ;  ; 10.98402 ; 
6.988862 ;  ;  ;  ;  ;  ; 12.18551 ; 
6.999521 ;  ;  ;  ;  ;  ; 13.66642 ; 
7.01018 ;  ;  ;  ;  ;  ; 15.53061 ; 
7.020838 ;  ;  ;  ;  ;  ; 17.93514 ; 
7.030528 ;  ;  ;  ;  ;  ; 20.79048 ; 
7.035373 ;  ;  ;  ;  ;  ; 22.5393 ; 
7.040218 ;  ;  ;  ;  ;  ; 24.55798 ; 
7.045063 ;  ;  ;  ;  ;  ; 26.89841 ; 
7.049908 ;  ;  ;  ;  ;  ; 29.62167 ; 
7.054753 ;  ;  ;  ;  ;  ; 32.79881 ; 
7.059597 ;  ;  ;  ;  ;  ; 36.51042 ; 
7.064442 ;  ;  ;  ;  ;  ; 40.84966 ; 
7.069287 ;  ;  ;  ;  ;  ; 45.91689 ; 
7.074132 ;  ;  ;  ;  ;  ; 51.82078 ; 
7.078977 ;  ;  ;  ;  ;  ; 58.67469 ; 
7.083822 ;  ;  ;  ;  ;  ; 66.59244 ; 
7.088667 ;  ;  ;  ;  ;  ; 75.68262 ; 
7.093512 ;  ;  ;  ;  ;  ; 86.04158 ; 
7.098356 ;  ;  ;  ;  ;  ; 97.74249 ; 
7.103686 ;  ;  ;  ;  ;  ; 112.2239 ; 
7.109015 ;  ;  ;  ;  ;  ; 128.3888 ; 
7.114345 ;  ;  ;  ;  ;  ; 146.1747 ; 
7.119674 ;  ;  ;  ;  ;  ; 165.4198 ; 
7.130333 ;  ;  ;  ;  ;  ; 207.1931 ; 
7.140991 ;  ;  ;  ;  ;  ; 250.5058 ; 
7.148743 ;  ;  ;  ;  ;  ; 280.4264 ; 
7.156808 ;  ;  ;  ;  ;  ; 307.7537 ; 
7.164872 ;  ;  ;  ;  ;  ; 329.0474 ; 
7.172936 ;  ;  ;  ;  ;  ; 342.4804 ; 
7.181 ;  ;  ;  ;  ;  ; 346.8472 ; 
7.188737 ;  ;  ;  ;  ;  ; 342.1428 ; 
7.196473 ;  ;  ;  ;  ;  ; 329.1391 ; 
7.203844 ;  ;  ;  ;  ;  ; 310.0205 ; 
7.211214 ;  ;  ;  ;  ;  ; 285.7453 ; 
7.225954 ;  ;  ;  ;  ;  ; 228.355 ; 
7.237102 ;  ;  ;  ;  ;  ; 183.6317 ; 
7.24825 ;  ;  ;  ;  ;  ; 142.7186 ; 
7.253824 ;  ;  ;  ;  ;  ; 124.5665 ; 
7.259398 ;  ;  ;  ;  ;  ; 108.189 ; 
7.264972 ;  ;  ;  ;  ;  ; 93.63952 ; 
7.270545 ;  ;  ;  ;  ;  ; 80.8929 ; 
7.275866 ;  ;  ;  ;  ;  ; 70.32159 ; 
7.281187 ;  ;  ;  ;  ;  ; 61.19698 ; 
7.286508 ;  ;  ;  ;  ;  ; 53.38328 ; 
7.291828 ;  ;  ;  ;  ;  ; 46.7355 ; 
7.297149 ;  ;  ;  ;  ;  ; 41.10391 ; 
7.30247 ;  ;  ;  ;  ;  ; 36.34843 ; 
7.307791 ;  ;  ;  ;  ;  ; 32.33804 ; 
7.313111 ;  ;  ;  ;  ;  ; 28.95558 ; 
7.318432 ;  ;  ;  ;  ;  ; 26.09643 ; 
7.323753 ;  ;  ;  ;  ;  ; 23.67239 ; 
7.329074 ;  ;  ;  ;  ;  ; 21.60827 ; 
7.334394 ;  ;  ;  ;  ;  ; 19.84165 ; 
7.339715 ;  ;  ;  ;  ;  ; 18.3201 ; 
7.345035 ;  ;  ;  ;  ;  ; 17.00181 ; 
7.355676 ;  ;  ;  ;  ;  ; 14.84256 ; 
7.368344 ;  ;  ;  ;  ;  ; 12.88027 ; 
7.381012 ;  ;  ;  ;  ;  ; 11.37471 ; 
7.39368 ;  ;  ;  ;  ;  ; 10.18893 ; 
7.406348 ;  ;  ;  ;  ;  ; 9.23525 ; 
7.419016 ;  ;  ;  ;  ;  ; 8.455359 ; 
7.431684 ;  ;  ;  ;  ;  ; 7.809034 ; 
7.444352 ;  ;  ;  ;  ;  ; 7.2676 ; 
7.45702 ;  ;  ;  ;  ;  ; 6.810007 ; 
7.482356 ;  ;  ;  ;  ;  ; 6.086557 ; 
7.507692 ;  ;  ;  ;  ;  ; 5.549759 ; 
7.533028 ;  ;  ;  ;  ;  ; 5.143988 ; 
7.558364 ;  ;  ;  ;  ;  ; 4.833664 ; 
7.598902 ;  ;  ;  ;  ;  ; 4.481191 ; 
