Incident energy ; MT=16 : (z,2n) ; MT=17 : (z,3n) ; MT=102 : (z,γ) ; MT=103 : (z,p) ; MT=107 : (z,α)
Incident energy ;  ;  ;  ;  ; 
Incident energy ; σ(E) ; σ(E) ; σ(E) ; σ(E) ; σ(E)
22711.9 ;  ;  ; 0.03851635 ;  ; 3.6174E-9
22712.27 ;  ;  ; 0.0405132 ;  ; 3.617459E-9
22712.45 ;  ;  ; 0.04154251 ;  ; 3.617488E-9
22712.63 ;  ;  ; 0.04261243 ;  ; 3.617516E-9
22712.81 ;  ;  ; 0.04372511 ;  ; 3.617545E-9
22712.99 ;  ;  ; 0.04488288 ;  ; 3.617574E-9
22713.25 ;  ;  ; 0.04663984 ;  ; 3.617615E-9
22713.52 ;  ;  ; 0.04857806 ;  ; 3.617658E-9
22713.81 ;  ;  ; 0.0508001 ;  ; 3.617704E-9
22714.1 ;  ;  ; 0.05318076 ;  ; 3.61775E-9
22714.44 ;  ;  ; 0.05619437 ;  ; 3.617805E-9
22714.77 ;  ;  ; 0.0593738 ;  ; 3.617857E-9
22715.1 ;  ;  ; 0.06283248 ;  ; 3.61791E-9
22715.43 ;  ;  ; 0.06660235 ;  ; 3.617962E-9
22715.7 ;  ;  ; 0.06994321 ;  ; 3.618005E-9
22715.97 ;  ;  ; 0.07353817 ;  ; 3.618048E-9
22716.24 ;  ;  ; 0.07741114 ;  ; 3.618091E-9
22716.51 ;  ;  ; 0.08158824 ;  ; 3.618134E-9
22716.78 ;  ;  ; 0.08609791 ;  ; 3.618177E-9
22717.05 ;  ;  ; 0.09097097 ;  ; 3.61822E-9
22717.32 ;  ;  ; 0.09624066 ;  ; 3.618263E-9
22717.59 ;  ;  ; 0.1019426 ;  ; 3.618306E-9
22717.82 ;  ;  ; 0.1071691 ;  ; 3.618343E-9
22718.05 ;  ;  ; 0.1127614 ;  ; 3.61838E-9
22718.28 ;  ;  ; 0.1187452 ;  ; 3.618416E-9
22718.51 ;  ;  ; 0.1251469 ;  ; 3.618453E-9
22718.74 ;  ;  ; 0.1319937 ;  ; 3.61849E-9
22718.97 ;  ;  ; 0.139313 ;  ; 3.618526E-9
22719.42 ;  ;  ; 0.1551041 ;  ; 3.618598E-9
22719.88 ;  ;  ; 0.1734306 ;  ; 3.618671E-9
22720.34 ;  ;  ; 0.194154 ;  ; 3.618744E-9
22720.8 ;  ;  ; 0.2174215 ;  ; 3.618818E-9
22721.25 ;  ;  ; 0.2427236 ;  ; 3.618889E-9
22721.72 ;  ;  ; 0.2718212 ;  ; 3.618964E-9
22722.18 ;  ;  ; 0.3028105 ;  ; 3.619037E-9
22722.65 ;  ;  ; 0.3367504 ;  ; 3.619112E-9
22723.11 ;  ;  ; 0.3717485 ;  ; 3.619186E-9
22724.04 ;  ;  ; 0.4451803 ;  ; 3.619334E-9
22724.97 ;  ;  ; 0.5160451 ;  ; 3.619482E-9
22725.66 ;  ;  ; 0.5617507 ;  ; 3.619592E-9
22726.34 ;  ;  ; 0.5970334 ;  ; 3.6197E-9
22727.02 ;  ;  ; 0.6195782 ;  ; 3.619808E-9
22727.7 ;  ;  ; 0.6273387 ;  ; 3.619917E-9
22728.49 ;  ;  ; 0.6169111 ;  ; 3.620042E-9
22729.18 ;  ;  ; 0.5916894 ;  ; 3.620152E-9
22729.87 ;  ;  ; 0.5538469 ;  ; 3.620262E-9
22730.56 ;  ;  ; 0.5066859 ;  ; 3.620372E-9
22731.24 ;  ;  ; 0.4547353 ;  ; 3.62048E-9
22732.62 ;  ;  ; 0.3466075 ;  ; 3.6207E-9
22733.31 ;  ;  ; 0.2966903 ;  ; 3.62081E-9
22733.99 ;  ;  ; 0.2524541 ;  ; 3.620918E-9
22734.78 ;  ;  ; 0.2081279 ;  ; 3.621044E-9
22735.57 ;  ;  ; 0.1714359 ;  ; 3.62117E-9
22735.97 ;  ;  ; 0.1555826 ;  ; 3.621234E-9
22736.36 ;  ;  ; 0.141737 ;  ; 3.621296E-9
22736.76 ;  ;  ; 0.1290533 ;  ; 3.62136E-9
22737.15 ;  ;  ; 0.1180296 ;  ; 3.621422E-9
22737.55 ;  ;  ; 0.107961 ;  ; 3.621485E-9
22737.94 ;  ;  ; 0.09922121 ;  ; 3.621548E-9
22738.73 ;  ;  ; 0.08429381 ;  ; 3.621673E-9
22739.52 ;  ;  ; 0.07238214 ;  ; 3.621799E-9
22740.31 ;  ;  ; 0.06279233 ;  ; 3.621925E-9
22741.04 ;  ;  ; 0.05552799 ;  ; 3.622041E-9
22741.76 ;  ;  ; 0.04953991 ;  ; 3.622156E-9
22742.48 ;  ;  ; 0.04448125 ;  ; 3.622271E-9
22743.2 ;  ;  ; 0.04016937 ;  ; 3.622385E-9
22743.93 ;  ;  ; 0.03641575 ;  ; 3.622502E-9
22744.65 ;  ;  ; 0.03321284 ;  ; 3.622616E-9
22745.37 ;  ;  ; 0.03041994 ;  ; 3.622731E-9
22746.09 ;  ;  ; 0.02796939 ;  ; 3.622846E-9
22747.54 ;  ;  ; 0.02386398 ;  ; 3.623077E-9
22748.98 ;  ;  ; 0.02062969 ;  ; 3.623306E-9
22750.43 ;  ;  ; 0.01800172 ;  ; 3.623537E-9
22751.87 ;  ;  ; 0.0158651 ;  ; 3.623766E-9
22753.19 ;  ;  ; 0.01422816 ;  ; 3.623976E-9
22754.5 ;  ;  ; 0.01284473 ;  ; 3.624185E-9
22755.82 ;  ;  ; 0.01164666 ;  ; 3.624395E-9
22757.13 ;  ;  ; 0.01061629 ;  ; 3.624604E-9
22758.45 ;  ;  ; 0.009710102 ;  ; 3.624814E-9
22759.76 ;  ;  ; 0.008920504 ;  ; 3.625023E-9
22762.38 ;  ;  ; 0.007604995 ;  ; 3.62544E-9
22765.01 ;  ;  ; 0.006557552 ;  ; 3.625859E-9
22767.64 ;  ;  ; 0.005713191 ;  ; 3.626278E-9
22770.27 ;  ;  ; 0.005022546 ;  ; 3.626697E-9
22772.89 ;  ;  ; 0.00445274 ;  ; 3.627114E-9
22775.52 ;  ;  ; 0.003974727 ;  ; 3.627533E-9
22778.15 ;  ;  ; 0.003571522 ;  ; 3.627952E-9
22780.78 ;  ;  ; 0.003226295 ;  ; 3.628371E-9
22783.41 ;  ;  ; 0.002927504 ;  ; 3.62879E-9
22786.04 ;  ;  ; 0.002667893 ;  ; 3.629209E-9
22788.67 ;  ;  ; 0.002441346 ;  ; 3.629628E-9
22791.3 ;  ;  ; 0.002242549 ;  ; 3.630047E-9
22793.92 ;  ;  ; 0.002067763 ;  ; 3.630464E-9
22799.18 ;  ;  ; 0.001773481 ;  ; 3.631302E-9
22804.44 ;  ;  ; 0.00153796 ;  ; 3.632139E-9
22809.7 ;  ;  ; 0.001346513 ;  ; 3.632977E-9
22814.95 ;  ;  ; 0.00118906 ;  ; 3.633813E-9
22819.69 ;  ;  ; 0.001069531 ;  ; 3.634568E-9
22824.42 ;  ;  ; 9.674083E-4 ;  ; 3.635322E-9
22829.15 ;  ;  ; 8.79496E-4 ;  ; 3.636075E-9
22833.88 ;  ;  ; 8.041316E-4 ;  ; 3.636828E-9
22838.61 ;  ;  ; 7.37306E-4 ;  ; 3.637582E-9
22843.34 ;  ;  ; 6.782342E-4 ;  ; 3.638335E-9
22852.8 ;  ;  ; 5.795609E-4 ;  ; 3.639842E-9
22862.27 ;  ;  ; 5.009234E-4 ;  ; 3.64135E-9
22871.73 ;  ;  ; 4.373784E-4 ;  ; 3.642857E-9
22881.19 ;  ;  ; 3.852548E-4 ;  ; 3.644364E-9
22890.65 ;  ;  ; 3.419858E-4 ;  ; 3.64587E-9
22904.32 ;  ;  ; 2.913955E-4 ;  ; 3.648048E-9
22917.99 ;  ;  ; 2.512829E-4 ;  ; 3.650225E-9
22931.66 ;  ;  ; 2.190665E-4 ;  ; 3.652402E-9
22945.32 ;  ;  ; 1.930917E-4 ;  ; 3.654578E-9
22958.99 ;  ;  ; 1.712556E-4 ;  ; 3.656755E-9
22972.66 ;  ;  ; 1.528315E-4 ;  ; 3.658932E-9
22986.33 ;  ;  ; 1.372198E-4 ;  ; 3.661109E-9
22988.04 ;  ;  ; 1.358018E-4 ;  ; 3.661382E-9
22988.9 ;  ;  ; 1.357274E-4 ;  ; 3.661519E-9
22989.75 ;  ;  ; 1.372464E-4 ;  ; 3.661654E-9
22990.18 ;  ;  ; 1.39361E-4 ;  ; 3.661723E-9
22990.61 ;  ;  ; 1.431325E-4 ;  ; 3.661791E-9
22991.04 ;  ;  ; 1.494911E-4 ;  ; 3.66186E-9
22991.46 ;  ;  ; 1.594962E-4 ;  ; 3.661926E-9
22991.68 ;  ;  ; 1.668128E-4 ;  ; 3.661962E-9
22991.89 ;  ;  ; 1.755041E-4 ;  ; 3.661995E-9
22992.1 ;  ;  ; 1.861972E-4 ;  ; 3.662028E-9
22992.31 ;  ;  ; 1.992725E-4 ;  ; 3.662062E-9
22992.53 ;  ;  ; 2.160012E-4 ;  ; 3.662097E-9
22992.74 ;  ;  ; 2.353794E-4 ;  ; 3.66213E-9
22992.95 ;  ;  ; 2.586588E-4 ;  ; 3.662164E-9
22993.16 ;  ;  ; 2.864689E-4 ;  ; 3.662197E-9
22993.38 ;  ;  ; 3.212251E-4 ;  ; 3.662232E-9
22993.59 ;  ;  ; 3.605696E-4 ;  ; 3.662266E-9
22993.81 ;  ;  ; 4.091823E-4 ;  ; 3.662301E-9
22994.02 ;  ;  ; 4.635932E-4 ;  ; 3.662334E-9
22994.24 ;  ;  ; 5.300668E-4 ;  ; 3.662369E-9
22994.45 ;  ;  ; 6.036394E-4 ;  ; 3.662403E-9
22994.66 ;  ;  ; 6.882022E-4 ;  ; 3.662436E-9
22994.87 ;  ;  ; 7.848818E-4 ;  ; 3.66247E-9
22995.09 ;  ;  ; 9.004159E-4 ;  ; 3.662505E-9
22995.3 ;  ;  ; 0.001025509 ;  ; 3.662538E-9
22995.52 ;  ;  ; 0.001173346 ;  ; 3.662573E-9
22995.73 ;  ;  ; 0.001331653 ;  ; 3.662607E-9
22995.95 ;  ;  ; 0.001516683 ;  ; 3.662642E-9
22996.16 ;  ;  ; 0.001712639 ;  ; 3.662675E-9
22996.37 ;  ;  ; 0.001928374 ;  ; 3.662708E-9
22996.58 ;  ;  ; 0.002164637 ;  ; 3.662742E-9
22997.01 ;  ;  ; 0.002714769 ;  ; 3.66281E-9
22997.44 ;  ;  ; 0.003355883 ;  ; 3.662879E-9
22997.87 ;  ;  ; 0.00408675 ;  ; 3.662947E-9
22998.29 ;  ;  ; 0.004881944 ;  ; 3.663014E-9
22998.72 ;  ;  ; 0.00576948 ;  ; 3.663083E-9
22999.14 ;  ;  ; 0.006694493 ;  ; 3.66315E-9
22999.99 ;  ;  ; 0.008670809 ;  ; 3.663285E-9
23000.01 ;  ;  ; 0.01726232 ;  ; 3.663288E-9
25000.0 ;  ;  ; 0.01618447 ;  ; 3.981833E-9
27500.0 ;  ;  ; 0.01505223 ;  ; 4.380017E-9
30000.0 ;  ;  ; 0.01408788 ;  ; 4.7782E-9
35000.0 ;  ;  ; 0.01257312 ;  ; 5.574567E-9
40000.0 ;  ;  ; 0.01143239 ;  ; 6.370933E-9
45000.0 ;  ;  ; 0.01055702 ;  ; 7.1673E-9
50000.0 ;  ;  ; 0.009830926 ;  ; 7.963667E-9
60000.0 ;  ;  ; 0.008752487 ;  ; 9.5564E-9
72000.0 ;  ;  ; 0.007829268 ;  ; 1.146768E-8
85000.0 ;  ;  ; 0.007087683 ;  ; 1.353823E-8
99999.9 ;  ;  ; 0.00642747 ;  ; 1.592732E-8
100000.1 ;  ;  ; 0.006515249 ;  ; 1.592735E-8
100700.0 ;  ;  ; 0.006509212 ;  ; 1.603882E-8
100721.0 ;  ;  ; 0.00650903 ;  ; 1.604217E-8
109051.0 ;  ;  ; 0.006437173 ;  ; 1.736892E-8
118921.0 ;  ;  ; 0.00635203 ;  ; 1.894094E-8
126905.0 ;  ;  ; 0.006294114 ;  ; 2.021258E-8
135425.0 ;  ;  ; 0.00623231 ;  ; 2.156959E-8
148384.0 ;  ;  ; 0.00615435 ;  ; 2.363361E-8
164576.0 ;  ;  ; 0.00605694 ;  ; 2.621257E-8
165078.0 ;  ;  ; 0.006054525 ;  ; 2.629252E-8
187607.0 ;  ;  ; 0.005946128 ;  ; 2.988079E-8
200000.0 ;  ;  ; 0.0058865 ;  ; 3.185467E-8
238820.0 ;  ;  ; 0.00568691 ;  ; 3.803766E-8
278038.0 ;  ;  ; 0.00552122 ;  ; 4.428404E-8
300000.0 ;  ;  ; 0.0054402 ;  ; 4.7782E-8
372242.0 ;  ;  ; 0.0053038 ;  ; 5.928822E-8
400000.0 ;  ;  ; 0.0052591 ;  ; 6.370933E-8
472871.0 ;  ;  ; 0.00591123 ;  ; 7.531574E-8
500000.0 ;  ;  ; 0.0061461 ;  ; 7.963667E-8
600000.0 ;  ;  ; 0.0064299 ;  ; 9.5564E-8
648074.0 ;  ;  ; 0.006566334 ;  ; 1.032209E-7
700000.0 ;  ;  ; 0.0067137 ;  ; 1.114913E-7
800000.0 ;  ;  ; 0.0070173 ;  ; 1.274187E-7
900000.0 ;  ;  ; 0.007274155 ;  ; 1.43346E-7
948683.0 ;  ;  ; 0.0073992 ;  ; 1.510999E-7
1000000.0 ;  ;  ; 0.007515434 ;  ; 1.592733E-7
1095450.0 ;  ;  ; 0.00773163 ;  ; 1.74476E-7
1200000.0 ;  ;  ; 0.007947 ;  ; 1.91128E-7
1400000.0 ;  ;  ; 0.0082772 ;  ; 2.229827E-7
1500000.0 ;  ;  ; 0.00840685 ;  ; 2.3891E-7
1600000.0 ;  ;  ; 0.0085365 ;  ; 2.61092E-7
1800000.0 ;  ;  ; 0.0086875 ;  ; 3.05456E-7
2000000.0 ;  ;  ; 0.0084859 ;  ; 3.4982E-7
2236070.0 ;  ;  ; 0.008442133 ;  ; 4.226098E-7
2500000.0 ;  ;  ; 0.0083932 ;  ; 5.0399E-7
2616590.0 ;  ;  ; 0.00799239 ;  ; 5.57511E-7
2738610.0 ;  ;  ; 0.00761633 ;  ; 6.110288E-7
2777900.0 ;  ;  ; 0.00749524 ;  ; 6.277548E-7
2924060.0 ;  ;  ; 0.00709379 ;  ; 6.879647E-7
3000000.0 ;  ;  ; 0.0069012 ;  ; 7.1807E-7
3058370.0 ;  ;  ; 0.00662124 ;  ; 7.551756E-7
3163250.0 ;  ;  ; 0.00615837 ;  ; 8.201022E-7
3240370.0 ;  ;  ; 0.005852839 ;  ; 8.664848E-7
3275190.0 ;  ;  ; 0.00571489 ;  ; 8.870661E-7
3353770.0 ;  ;  ; 0.00543098 ;  ; 9.327202E-7
3450560.0 ;  ;  ; 0.00510883 ;  ; 9.875058E-7
3500000.0 ;  ;  ; 0.004955 ;  ; 1.0149E-6
3584990.0 ;  ;  ; 0.00459503 ;  ; 1.088712E-6
3657720.0 ;  ;  ; 0.00431393 ;  ; 1.1505E-6
3740440.0 ;  ;  ; 0.00402108 ;  ; 1.219299E-6
3741660.0 ;  ;  ; 0.004017148 ;  ; 1.220302E-6
3827700.0 ;  ;  ; 0.00373988 ;  ; 1.290244E-6
3925230.0 ;  ;  ; 0.0034555 ;  ; 1.36765E-6
4000000.0 ;  ;  ; 0.0032565 ;  ; 1.4257E-6
4059330.0 ;  ;  ; 0.00306745 ;  ; 1.496628E-6
4119530.0 ;  ;  ; 0.002891079 ;  ; 1.567545E-6
4135200.0 ;  ;  ; 0.00284517 ;  ; 1.585835E-6
4199790.0 ;  ;  ; 0.00267156 ;  ; 1.660498E-6
4272910.0 ;  ;  ; 0.00249066 ;  ; 1.743647E-6
4328590.0 ;  ;  ; 0.00236307 ;  ; 1.806016E-6
4413460.0 ;  ;  ; 0.00218384 ;  ; 1.899555E-6
4500000.0 ;  ;  ; 0.0020182 ;  ; 1.9931E-6
4559660.0 ;  ;  ; 0.00189198 ;  ; 2.090942E-6
4635820.0 ;  ;  ; 0.00174438 ;  ; 2.214E-6
4700540.0 ;  ;  ; 0.00162972 ;  ; 2.316995E-6
4773680.0 ;  ;  ; 0.00151089 ;  ; 2.431696E-6
4850300.0 ;  ;  ; 0.00139741 ;  ; 2.549985E-6
4903240.0 ;  ;  ; 0.00132497 ;  ; 2.630629E-6
4967540.0 ;  ;  ; 0.00124297 ;  ; 2.727415E-6
5000000.0 ;  ;  ; 0.0012039 ;  ; 2.7758E-6
5057300.0 ;  ;  ; 0.00112409 ;  ; 2.904657E-6
5111620.0 ;  ;  ; 0.00105407 ;  ; 3.025471E-6
5163070.0 ;  ;  ; 9.924E-4 ;  ; 3.138724E-6
5234760.0 ;  ;  ; 9.13342E-4 ;  ; 3.294662E-6
5297750.0 ;  ;  ; 8.50043E-4 ;  ; 3.429923E-6
5298426.0 ;  ;  ; 8.493637E-4 ; 0.0 ; 3.431366E-6
5301420.0 ;  ;  ; 8.46355E-4 ; 6.630427E-8 ; 3.437754E-6
5362010.0 ;  ;  ; 7.90397E-4 ; 1.408113E-6 ; 3.566264E-6
5418200.0 ;  ;  ; 7.42314E-4 ; 2.652481E-6 ; 3.684151E-6
5487720.0 ;  ;  ; 6.87473E-4 ; 4.192051E-6 ; 3.828323E-6
5500000.0 ;  ;  ; 6.785675E-4 ; 4.464E-6 ; 3.8536E-6
5549290.0 ;  ;  ; 6.42822E-4 ; 4.904022E-6 ; 4.00554E-6
5629300.0 ;  ;  ; 5.89742E-4 ; 5.618287E-6 ; 4.249325E-6
5694180.0 ;  ;  ; 5.50431E-4 ; 6.197484E-6 ; 4.44448E-6
5732660.0 ;  ;  ; 5.287797E-4 ; 6.541002E-6 ; 4.559178E-6
5749060.0 ;  ;  ; 5.19552E-4 ; 6.687408E-6 ; 4.607827E-6
5810790.0 ;  ;  ; 4.87198E-4 ; 7.238484E-6 ; 4.78971E-6
5877670.0 ;  ;  ; 4.54765E-4 ; 7.835536E-6 ; 4.984599E-6
5958940.0 ;  ;  ; 4.18683E-4 ; 8.561049E-6 ; 5.218458E-6
6000000.0 ;  ;  ; 4.0173E-4 ; 8.9276E-6 ; 5.3354E-6
6070500.0 ;  ;  ; 3.70912E-4 ; 9.440933E-6 ; 5.6322E-6
6144070.0 ;  ;  ; 3.41604E-4 ; 9.970301E-6 ; 5.938272E-6
6194740.0 ;  ;  ; 3.22961E-4 ; 1.033122E-5 ; 6.146949E-6
6256090.0 ;  ;  ; 3.01927E-4 ; 1.076428E-5 ; 6.397338E-6
6287000.0 ; 0.0 ;  ; 2.9193E-4 ; 1.098087E-5 ; 6.522562E-6
6349310.0 ; 0.06563174 ;  ; 2.70819E-4 ; 1.141425E-5 ; 6.773137E-6
6407020.0 ; 0.1264183 ;  ; 2.52794E-4 ; 1.181186E-5 ; 7.003028E-6
6476060.0 ; 0.1991388 ;  ; 2.32988E-4 ; 1.228285E-5 ; 7.275349E-6
6500000.0 ; 0.224355 ;  ; 2.266998E-4 ; 1.2445E-5 ; 7.3691E-6
6539350.0 ; 0.2658028 ;  ; 2.16364E-4 ; 1.284407E-5 ; 7.595993E-6
6595230.0 ; 0.3246617 ;  ; 2.02795E-4 ; 1.340668E-5 ; 7.915863E-6
6667640.0 ; 0.4009319 ;  ; 1.8662E-4 ; 1.412866E-5 ; 8.326346E-6
6708310.0 ; 0.44377 ;  ; 1.78179E-4 ; 1.453074E-5 ; 8.554949E-6
6780070.0 ; 0.5193555 ;  ; 1.64316E-4 ; 1.523428E-5 ; 8.954947E-6
6854880.0 ; 0.5981537 ;  ; 1.51149E-4 ; 1.595983E-5 ; 9.367463E-6
6906360.0 ; 0.6523781 ;  ; 1.42781E-4 ; 1.645454E-5 ; 9.648727E-6
6968650.0 ; 0.7179887 ;  ; 1.3335E-4 ; 1.704821E-5 ; 9.986261E-6
7000000.0 ; 0.75101 ;  ; 1.2887E-4 ; 1.7345E-5 ; 1.0155E-5
7086330.0 ; 0.8276028 ;  ; 1.19565E-4 ; 1.855737E-5 ; 1.083172E-5
7166480.0 ; 0.8987127 ;  ; 1.11619E-4 ; 1.96698E-5 ; 1.145265E-5
7262610.0 ; 0.9840002 ;  ; 1.02887E-4 ; 2.098772E-5 ; 1.218828E-5
7350930.0 ; 1.062359 ;  ; 9.55573E-5 ; 2.218329E-5 ; 1.285562E-5
7429090.0 ; 1.131703 ;  ; 8.95734E-5 ; 2.32294E-5 ; 1.343954E-5
7442740.0 ; 1.143813 ;  ; 8.861434E-5 ; 2.341097E-5 ; 1.354088E-5
7443681.0 ; 1.144648 ;  ; 8.854822E-5 ; 2.342347E-5 ; 1.354786E-5
7500000.0 ; 1.194615 ;  ; 8.459119E-5 ; 2.4169E-5 ; 1.3964E-5
7523300.0 ; 1.215287 ;  ; 8.295411E-5 ; 2.462578E-5 ; 1.424579E-5
7530620.0 ; 1.221781 ;  ; 8.24398E-5 ; 2.476899E-5 ; 1.433413E-5
7587750.0 ; 1.272468 ;  ; 7.87169E-5 ; 2.588195E-5 ; 1.502072E-5
7688780.0 ; 1.362103 ;  ; 7.26018E-5 ; 2.782977E-5 ; 1.622232E-5
7771250.0 ; 1.435271 ;  ; 6.806466E-5 ; 2.940089E-5 ; 1.719154E-5
7772233.0 ; 1.436143 ;  ; 6.801058E-5 ; 2.941951E-5 ; 1.720303E-5
7794370.0 ; 1.455783 ;  ; 6.67927E-5 ; 2.983835E-5 ; 1.746141E-5
7867200.0 ; 1.520399 ;  ; 6.31008E-5 ; 3.120795E-5 ; 1.830632E-5
7955480.0 ; 1.598721 ;  ; 5.89389E-5 ; 3.28512E-5 ; 1.932004E-5
8000000.0 ; 1.63822 ;  ; 5.6962E-5 ; 3.3673E-5 ; 1.9827E-5
8171120.0 ; 1.685343 ;  ; 5.31655E-5 ; 3.829273E-5 ; 2.236012E-5
8317150.0 ; 1.725557 ;  ; 5.01832E-5 ; 4.215922E-5 ; 2.448022E-5
8482840.0 ; 1.771184 ;  ; 4.70585E-5 ; 4.646489E-5 ; 2.684113E-5
8500000.0 ; 1.77591 ;  ; 4.676186E-5 ; 4.6906E-5 ; 2.7083E-5
8664040.0 ; 1.821083 ;  ; 4.39261E-5 ; 5.306469E-5 ; 3.037203E-5
8830420.0 ; 1.866901 ;  ; 4.12857E-5 ; 5.919326E-5 ; 3.364497E-5
9000000.0 ; 1.9136 ;  ; 3.8804E-5 ; 6.5322E-5 ; 3.6918E-5
9172010.0 ; 1.927326 ;  ; 4.29458E-5 ; 7.467708E-5 ; 4.15691E-5
9318500.0 ; 1.939016 ;  ; 4.67502E-5 ; 8.25069E-5 ; 4.546189E-5
9484390.0 ; 1.952254 ;  ; 5.1385E-5 ; 9.122638E-5 ; 4.979698E-5
9500000.0 ; 1.9535 ;  ; 5.185654E-5 ; 9.2039E-5 ; 5.0201E-5
9658560.0 ; 1.966153 ;  ; 5.66462E-5 ; 1.036439E-4 ; 5.596715E-5
9779150.0 ; 1.975776 ;  ; 6.05391E-5 ; 1.12343E-4 ; 6.028947E-5
9925830.0 ; 1.987481 ;  ; 6.55652E-5 ; 1.227807E-4 ; 6.547566E-5
1.0E7 ; 1.9934 ;  ; 6.82327E-5 ; 1.28E-4 ; 6.8069E-5
1.00911E7 ; 1.994862 ;  ; 7.47307E-5 ; 1.188434E-4 ; 7.251414E-5
1.01755E7 ; 1.996216 ;  ; 8.12359E-5 ; 1.104336E-4 ; 7.65967E-5
1.01826E7 ; 1.99633 ;  ; 8.182351E-5 ; 1.097293E-4 ; 7.693859E-5
1.01839E7 ; 1.996351 ;  ; 8.19311E-5 ; 1.096004E-4 ; 7.700117E-5
1.02519E7 ; 1.997442 ;  ; 8.75589E-5 ; 1.028809E-4 ; 8.026319E-5
1.03225E7 ; 1.998574 ;  ; 9.37926E-5 ; 9.595151E-5 ; 8.362712E-5
1.04094E7 ; 1.999969 ;  ; 1.02022E-4 ; 8.7487E-5 ; 8.773626E-5
1.04861E7 ; 2.001199 ;  ; 1.09812E-4 ; 8.007452E-5 ; 9.133469E-5
1.05E7 ; 2.001422 ;  ; 1.113344E-4 ; 7.8737E-5 ; 9.1984E-5
1.05067E7 ; 2.00153 ;  ; 1.120682E-4 ; 7.935423E-5 ; 9.241986E-5
1.05854E7 ; 2.002792 ;  ; 1.20688E-4 ; 8.657502E-5 ; 9.751883E-5
1.0641E7 ; 2.003684 ;  ; 1.27204E-4 ; 9.164408E-5 ; 1.010984E-4
1.07392E7 ; 2.00526 ;  ; 1.39465E-4 ; 1.005326E-4 ; 1.07375E-4
1.08413E7 ; 2.006898 ;  ; 1.53348E-4 ; 1.096884E-4 ; 1.138404E-4
1.09115E7 ; 2.008024 ;  ; 1.63599E-4 ; 1.159337E-4 ; 1.182505E-4
1.09963E7 ; 2.009385 ;  ; 1.76807E-4 ; 1.234245E-4 ; 1.235401E-4
1.1E7 ; 2.009444 ;  ; 1.774135E-4 ; 1.2375E-4 ; 1.2377E-4
1.1039E7 ; 2.01007 ; 0.0 ; 1.83806E-4 ; 1.287063E-4 ; 1.271036E-4
1.11239E7 ; 2.003867 ; 0.007399463 ; 1.99223E-4 ; 1.394354E-4 ; 1.343201E-4
1.12024E7 ; 1.998132 ; 0.01424113 ; 2.14505E-4 ; 1.492831E-4 ; 1.409438E-4
1.12991E7 ; 1.991067 ; 0.02266903 ; 2.34793E-4 ; 1.613195E-4 ; 1.490396E-4
1.13844E7 ; 1.984835 ; 0.03010335 ; 2.54114E-4 ; 1.718518E-4 ; 1.561237E-4
1.14596E7 ; 1.979341 ; 0.03665741 ; 2.72319E-4 ; 1.810717E-4 ; 1.623252E-4
1.15E7 ; 1.97639 ; 0.04017848 ; 2.828162E-4 ; 1.86E-4 ; 1.6564E-4
1.15549E7 ; 1.972379 ; 0.04496329 ; 2.97081E-4 ; 1.955935E-4 ; 1.717432E-4
1.16352E7 ; 1.966512 ; 0.05196184 ; 3.19529E-4 ; 2.095436E-4 ; 1.806181E-4
1.17254E7 ; 1.959922 ; 0.05982322 ; 3.46529E-4 ; 2.250993E-4 ; 1.905144E-4
1.18227E7 ; 1.952813 ; 0.06830341 ; 3.77994E-4 ; 2.417459E-4 ; 2.011046E-4
1.1911E7 ; 1.946362 ; 0.0759992 ; 4.08748E-4 ; 2.567346E-4 ; 2.106401E-4
1.2E7 ; 1.93986 ; 0.083756 ; 4.42005E-4 ; 2.7173E-4 ; 2.2018E-4
1.2178E7 ; 1.85109 ; 0.1785652 ; 4.86417E-4 ; 3.1391E-4 ; 2.454E-4
1.23359E7 ; 1.772344 ; 0.2626684 ; 5.28924E-4 ; 3.508141E-4 ; 2.674654E-4
1.24757E7 ; 1.702625 ; 0.3371309 ; 5.69153E-4 ; 3.830957E-4 ; 2.867671E-4
1.25E7 ; 1.690507 ; 0.350074 ; 5.766495E-4 ; 3.8867E-4 ; 2.901E-4
1.26539E7 ; 1.613756 ; 0.4320467 ; 6.24127E-4 ; 4.379565E-4 ; 3.175091E-4
1.28049E7 ; 1.538451 ; 0.5124747 ; 6.74198E-4 ; 4.857351E-4 ; 3.440797E-4
1.29753E7 ; 1.453471 ; 0.6032359 ; 7.34702E-4 ; 5.389801E-4 ; 3.736902E-4
1.3E7 ; 1.441153 ; 0.616392 ; 7.440534E-4 ; 5.4664E-4 ; 3.7795E-4
1.31045E7 ; 1.389038 ; 0.6720525 ; 7.83617E-4 ; 5.914848E-4 ; 4.007723E-4
1.33008E7 ; 1.291142 ; 0.7766089 ; 8.63162E-4 ; 6.747658E-4 ; 4.431554E-4
1.35E7 ; 1.1918 ; 0.88271 ; 9.50783E-4 ; 7.5803E-4 ; 4.8553E-4
1.4E7 ; 0.952874 ; 1.138707 ; 9.70612E-4 ; 0.0010379 ; 6.1296E-4
1.41364E7 ; 0.887695 ; 1.208543 ; 9.760214E-4 ; 0.001138998 ; 6.53004E-4
