Incident energy ; MT=16 : (z,2n) ; MT=17 : (z,3n) ; MT=18 : (z,fission) ; MT=41 : (z,2n+p) ; MT=28 : (z,n+p) ; MT=102 : (z,γ) ; MT=103 : (z,p)
Incident energy ;  ;  ;  ;  ;  ;  ; 
Incident energy ; σ(E) ; σ(E) ; σ(E) ; σ(E) ; σ(E) ; σ(E) ; σ(E)
62.60205 ;  ;  ; 0.001009286 ;  ;  ; 6.085778 ; 
62.61268 ;  ;  ; 9.162598E-4 ;  ;  ; 5.462996 ; 
62.62331 ;  ;  ; 8.330085E-4 ;  ;  ; 4.918298 ; 
62.63394 ;  ;  ; 7.589164E-4 ;  ;  ; 4.445473 ; 
62.64456 ;  ;  ; 6.93359E-4 ;  ;  ; 4.03839 ; 
62.65519 ;  ;  ; 6.354947E-4 ;  ;  ; 3.689756 ; 
62.66581 ;  ;  ; 5.847052E-4 ;  ;  ; 3.393844 ; 
62.67644 ;  ;  ; 5.401782E-4 ;  ;  ; 3.143991 ; 
62.68706 ;  ;  ; 5.013103E-4 ;  ;  ; 2.934958 ; 
62.69769 ;  ;  ; 4.673814E-4 ;  ;  ; 2.761096 ; 
62.70832 ;  ;  ; 4.378323E-4 ;  ;  ; 2.617868 ; 
62.72957 ;  ;  ; 3.89778E-4 ;  ;  ; 2.406996 ; 
62.75082 ;  ;  ; 3.53457E-4 ;  ;  ; 2.274501 ; 
62.77207 ;  ;  ; 3.260931E-4 ;  ;  ; 2.200265 ; 
62.78753 ;  ;  ; 3.106503E-4 ;  ;  ; 2.174835 ; 
62.80299 ;  ;  ; 2.983434E-4 ;  ;  ; 2.169429 ; 
62.8339 ;  ;  ; 2.817965E-4 ;  ;  ; 2.211051 ; 
62.86481 ;  ;  ; 2.751881E-4 ;  ;  ; 2.320856 ; 
62.88027 ;  ;  ; 2.758434E-4 ;  ;  ; 2.404812 ; 
62.89572 ;  ;  ; 2.795855E-4 ;  ;  ; 2.512432 ; 
62.91021 ;  ;  ; 2.864283E-4 ;  ;  ; 2.639644 ; 
62.9247 ;  ;  ; 2.972212E-4 ;  ;  ; 2.798548 ; 
62.93919 ;  ;  ; 3.129454E-4 ;  ;  ; 2.997449 ; 
62.95368 ;  ;  ; 3.349217E-4 ;  ;  ; 3.247365 ; 
62.96817 ;  ;  ; 3.648947E-4 ;  ;  ; 3.5627 ; 
62.98266 ;  ;  ; 4.051288E-4 ;  ;  ; 3.962004 ; 
62.99715 ;  ;  ; 4.585131E-4 ;  ;  ; 4.468795 ; 
63.01164 ;  ;  ; 5.286665E-4 ;  ;  ; 5.112382 ; 
63.01889 ;  ;  ; 5.714178E-4 ;  ;  ; 5.496683 ; 
63.02613 ;  ;  ; 6.200349E-4 ;  ;  ; 5.928607 ; 
63.03338 ;  ;  ; 6.753497E-4 ;  ;  ; 6.414943 ; 
63.04062 ;  ;  ; 7.379651E-4 ;  ;  ; 6.960396 ; 
63.04787 ;  ;  ; 8.088695E-4 ;  ;  ; 7.572989 ; 
63.05511 ;  ;  ; 8.887384E-4 ;  ;  ; 8.257979 ; 
63.06236 ;  ;  ; 9.787199E-4 ;  ;  ; 9.024638 ; 
63.0696 ;  ;  ; 0.001079542 ;  ;  ; 9.878604 ; 
63.07685 ;  ;  ; 0.001192507 ;  ;  ; 10.83034 ; 
63.08409 ;  ;  ; 0.00131836 ;  ;  ; 11.88559 ; 
63.09134 ;  ;  ; 0.001458537 ;  ;  ; 13.05584 ; 
63.09858 ;  ;  ; 0.001613753 ;  ;  ; 14.34652 ; 
63.11307 ;  ;  ; 0.001974523 ;  ;  ; 17.33047 ; 
63.12756 ;  ;  ; 0.002409241 ;  ;  ; 20.90421 ; 
63.14205 ;  ;  ; 0.00292564 ;  ;  ; 25.12731 ; 
63.15654 ;  ;  ; 0.003529897 ;  ;  ; 30.04637 ; 
63.17103 ;  ;  ; 0.004225835 ;  ;  ; 35.68872 ; 
63.18552 ;  ;  ; 0.005014086 ;  ;  ; 42.05579 ; 
63.20001 ;  ;  ; 0.005891305 ;  ;  ; 49.11696 ; 
63.2145 ;  ;  ; 0.0068495 ;  ;  ; 56.80437 ; 
63.24348 ;  ;  ; 0.008951162 ;  ;  ; 73.58216 ; 
63.27633 ;  ;  ; 0.01144219 ;  ;  ; 93.31964 ; 
63.30918 ;  ;  ; 0.01371494 ;  ;  ; 111.1427 ; 
63.32464 ;  ;  ; 0.0145989 ;  ;  ; 117.9931 ; 
63.34009 ;  ;  ; 0.01531168 ;  ;  ; 123.4478 ; 
63.35361 ;  ;  ; 0.01577107 ;  ;  ; 126.8901 ; 
63.36713 ;  ;  ; 0.01606057 ;  ;  ; 128.9639 ; 
63.38 ;  ;  ; 0.01616924 ;  ;  ; 129.5996 ; 
63.3903 ;  ;  ; 0.01613653 ;  ;  ; 129.1522 ; 
63.40885 ;  ;  ; 0.01581309 ;  ;  ; 126.2427 ; 
63.42739 ;  ;  ; 0.01517092 ;  ;  ; 120.8116 ; 
63.44843 ;  ;  ; 0.01410999 ;  ;  ; 112.0404 ; 
63.46946 ;  ;  ; 0.01277872 ;  ;  ; 101.1712 ; 
63.51154 ;  ;  ; 0.009699113 ;  ;  ; 76.30879 ; 
63.53258 ;  ;  ; 0.00814373 ;  ;  ; 63.85353 ; 
63.55361 ;  ;  ; 0.006683684 ;  ;  ; 52.21639 ; 
63.57465 ;  ;  ; 0.005370402 ;  ;  ; 41.79683 ; 
63.58517 ;  ;  ; 0.004779381 ;  ;  ; 37.12436 ; 
63.59569 ;  ;  ; 0.004234931 ;  ;  ; 32.83061 ; 
63.60621 ;  ;  ; 0.003737683 ;  ;  ; 28.91921 ; 
63.61673 ;  ;  ; 0.003287251 ;  ;  ; 25.38573 ; 
63.62725 ;  ;  ; 0.002882389 ;  ;  ; 22.21902 ; 
63.63777 ;  ;  ; 0.002521156 ;  ;  ; 19.40249 ; 
63.64829 ;  ;  ; 0.002201078 ;  ;  ; 16.91545 ; 
63.65881 ;  ;  ; 0.001919298 ;  ;  ; 14.7343 ; 
63.66933 ;  ;  ; 0.001672717 ;  ;  ; 12.83362 ; 
63.67985 ;  ;  ; 0.001458118 ;  ;  ; 11.18721 ; 
63.69037 ;  ;  ; 0.001272269 ;  ;  ; 9.768861 ; 
63.70089 ;  ;  ; 0.001112007 ;  ;  ; 8.553028 ; 
63.71141 ;  ;  ; 9.7431E-4 ;  ;  ; 7.515377 ; 
63.72192 ;  ;  ; 8.564444E-4 ;  ;  ; 6.633917 ; 
63.73101 ;  ;  ; 7.683674E-4 ;  ;  ; 5.98052 ; 
63.74009 ;  ;  ; 6.915976E-4 ;  ;  ; 5.415758 ; 
63.74918 ;  ;  ; 6.245598E-4 ;  ;  ; 4.92719 ; 
63.75826 ;  ;  ; 5.661339E-4 ;  ;  ; 4.505823 ; 
63.76735 ;  ;  ; 5.150556E-4 ;  ;  ; 4.141727 ; 
63.77643 ;  ;  ; 4.704312E-4 ;  ;  ; 3.82775 ; 
63.78552 ;  ;  ; 4.312746E-4 ;  ;  ; 3.556199 ; 
63.7946 ;  ;  ; 3.96897E-4 ;  ;  ; 3.321578 ; 
63.81277 ;  ;  ; 3.397135E-4 ;  ;  ; 2.941609 ; 
63.83094 ;  ;  ; 2.945353E-4 ;  ;  ; 2.653926 ; 
63.84911 ;  ;  ; 2.581886E-4 ;  ;  ; 2.433959 ; 
63.86728 ;  ;  ; 2.284019E-4 ;  ;  ; 2.264309 ; 
63.88545 ;  ;  ; 2.035839E-4 ;  ;  ; 2.132977 ; 
63.90362 ;  ;  ; 1.826506E-4 ;  ;  ; 2.031991 ; 
63.92179 ;  ;  ; 1.649016E-4 ;  ;  ; 1.956428 ; 
63.93996 ;  ;  ; 1.499391E-4 ;  ;  ; 1.90378 ; 
63.95813 ;  ;  ; 1.376236E-4 ;  ;  ; 1.873616 ; 
63.9763 ;  ;  ; 1.280613E-4 ;  ;  ; 1.867479 ; 
63.99447 ;  ;  ; 1.21616E-4 ;  ;  ; 1.88898 ; 
64.01263 ;  ;  ; 1.189422E-4 ;  ;  ; 1.943991 ; 
64.02172 ;  ;  ; 1.193134E-4 ;  ;  ; 1.986669 ; 
64.0308 ;  ;  ; 1.210263E-4 ;  ;  ; 2.041105 ; 
64.03989 ;  ;  ; 1.24269E-4 ;  ;  ; 2.10895 ; 
64.04897 ;  ;  ; 1.292453E-4 ;  ;  ; 2.191783 ; 
64.05806 ;  ;  ; 1.362054E-4 ;  ;  ; 2.291725 ; 
64.06714 ;  ;  ; 1.454008E-4 ;  ;  ; 2.410689 ; 
64.07623 ;  ;  ; 1.571467E-4 ;  ;  ; 2.551272 ; 
64.08531 ;  ;  ; 1.717386E-4 ;  ;  ; 2.715676 ; 
64.0944 ;  ;  ; 1.895553E-4 ;  ;  ; 2.906939 ; 
64.10348 ;  ;  ; 2.10925E-4 ;  ;  ; 3.127441 ; 
64.11257 ;  ;  ; 2.362804E-4 ;  ;  ; 3.380564 ; 
64.12165 ;  ;  ; 2.659617E-4 ;  ;  ; 3.668677 ; 
64.13074 ;  ;  ; 3.004352E-4 ;  ;  ; 3.995324 ; 
64.13982 ;  ;  ; 3.400209E-4 ;  ;  ; 4.362592 ; 
64.1489 ;  ;  ; 3.851349E-4 ;  ;  ; 4.773443 ; 
64.15798 ;  ;  ; 4.361317E-4 ;  ;  ; 5.230225 ; 
64.1685 ;  ;  ; 5.029858E-4 ;  ;  ; 5.819459 ; 
64.17902 ;  ;  ; 5.785602E-4 ;  ;  ; 6.475231 ; 
64.18954 ;  ;  ; 6.63132E-4 ;  ;  ; 7.198693 ; 
64.20006 ;  ;  ; 7.568241E-4 ;  ;  ; 7.989679 ; 
64.21058 ;  ;  ; 8.595752E-4 ;  ;  ; 8.846487 ; 
64.2211 ;  ;  ; 9.711137E-4 ;  ;  ; 9.765697 ; 
64.24213 ;  ;  ; 0.001218158 ;  ;  ; 11.76719 ; 
64.27273 ;  ;  ; 0.001620755 ;  ;  ; 14.94054 ; 
64.30333 ;  ;  ; 0.00204016 ;  ;  ; 18.13145 ; 
64.32437 ;  ;  ; 0.002312195 ;  ;  ; 20.12439 ; 
64.34541 ;  ;  ; 0.002550069 ;  ;  ; 21.79178 ; 
64.35976 ;  ;  ; 0.00268381 ;  ;  ; 22.67607 ; 
64.3741 ;  ;  ; 0.002788874 ;  ;  ; 23.31587 ; 
64.4 ;  ;  ; 0.002895107 ;  ;  ; 23.78185 ; 
64.41765 ;  ;  ; 0.002901194 ;  ;  ; 23.56789 ; 
64.43472 ;  ;  ; 0.002855855 ;  ;  ; 22.9623 ; 
64.45179 ;  ;  ; 0.002763266 ;  ;  ; 21.99889 ; 
64.48024 ;  ;  ; 0.002519989 ;  ;  ; 19.7462 ; 
64.50869 ;  ;  ; 0.002198136 ;  ;  ; 16.9642 ; 
64.56559 ;  ;  ; 0.001485622 ;  ;  ; 11.1554 ; 
64.57982 ;  ;  ; 0.001319598 ;  ;  ; 9.853767 ; 
64.59404 ;  ;  ; 0.00116503 ;  ;  ; 8.659673 ; 
64.60827 ;  ;  ; 0.001023573 ;  ;  ; 7.583307 ; 
64.62249 ;  ;  ; 8.96545E-4 ;  ;  ; 6.632127 ; 
64.64146 ;  ;  ; 7.50091E-4 ;  ;  ; 5.557673 ; 
64.65095 ;  ;  ; 6.865982E-4 ;  ;  ; 5.10116 ; 
64.66043 ;  ;  ; 6.294652E-4 ;  ;  ; 4.696499 ; 
64.66992 ;  ;  ; 5.783298E-4 ;  ;  ; 4.340367 ; 
64.6794 ;  ;  ; 5.330136E-4 ;  ;  ; 4.030765 ; 
64.68888 ;  ;  ; 4.931441E-4 ;  ;  ; 3.764386 ; 
64.69836 ;  ;  ; 4.583905E-4 ;  ;  ; 3.538273 ; 
64.70785 ;  ;  ; 4.283904E-4 ;  ;  ; 3.349337 ; 
64.71733 ;  ;  ; 4.028827E-4 ;  ;  ; 3.195199 ; 
64.72682 ;  ;  ; 3.815084E-4 ;  ;  ; 3.072967 ; 
64.7363 ;  ;  ; 3.640365E-4 ;  ;  ; 2.980613 ; 
64.75527 ;  ;  ; 3.398043E-4 ;  ;  ; 2.877671 ; 
64.77423 ;  ;  ; 3.288435E-4 ;  ;  ; 2.875699 ; 
64.78767 ;  ;  ; 3.288256E-4 ;  ;  ; 2.933457 ; 
64.8011 ;  ;  ; 3.354029E-4 ;  ;  ; 3.041845 ; 
64.81454 ;  ;  ; 3.490889E-4 ;  ;  ; 3.205343 ; 
64.82797 ;  ;  ; 3.707346E-4 ;  ;  ; 3.43098 ; 
64.84141 ;  ;  ; 4.016625E-4 ;  ;  ; 3.729719 ; 
64.85484 ;  ;  ; 4.43588E-4 ;  ;  ; 4.115495 ; 
64.86828 ;  ;  ; 4.98866E-4 ;  ;  ; 4.607486 ; 
64.88171 ;  ;  ; 5.70287E-4 ;  ;  ; 5.228167 ; 
64.89515 ;  ;  ; 6.614629E-4 ;  ;  ; 6.006679 ; 
64.90858 ;  ;  ; 7.764174E-4 ;  ;  ; 6.975251 ; 
64.92202 ;  ;  ; 9.201468E-4 ;  ;  ; 8.173954 ; 
64.93545 ;  ;  ; 0.001097882 ;  ;  ; 9.644501 ; 
64.94889 ;  ;  ; 0.001315878 ;  ;  ; 11.43683 ; 
64.96232 ;  ;  ; 0.001580188 ;  ;  ; 13.59899 ; 
64.97576 ;  ;  ; 0.001897765 ;  ;  ; 16.18625 ; 
64.98919 ;  ;  ; 0.002274574 ;  ;  ; 19.24565 ; 
65.00421 ;  ;  ; 0.002773709 ;  ;  ; 23.28609 ; 
65.01923 ;  ;  ; 0.003361529 ;  ;  ; 28.03174 ; 
65.03425 ;  ;  ; 0.004042643 ;  ;  ; 33.51803 ; 
65.04926 ;  ;  ; 0.004817899 ;  ;  ; 39.75007 ; 
65.06428 ;  ;  ; 0.00568563 ;  ;  ; 46.71289 ; 
65.07929 ;  ;  ; 0.006637131 ;  ;  ; 54.33511 ; 
65.10932 ;  ;  ; 0.008736401 ;  ;  ; 71.11139 ; 
65.14409 ;  ;  ; 0.01128933 ;  ;  ; 91.44138 ; 
65.17886 ;  ;  ; 0.01360423 ;  ;  ; 109.789 ; 
65.19467 ;  ;  ; 0.01446127 ;  ;  ; 116.5456 ; 
65.21047 ;  ;  ; 0.01514279 ;  ;  ; 121.8884 ; 
65.2251 ;  ;  ; 0.01559138 ;  ;  ; 125.3703 ; 
65.23972 ;  ;  ; 0.01584626 ;  ;  ; 127.3005 ; 
65.25 ;  ;  ; 0.01590397 ;  ;  ; 127.6863 ; 
65.26029 ;  ;  ; 0.01585978 ;  ;  ; 127.2585 ; 
65.28615 ;  ;  ; 0.01530976 ;  ;  ; 122.6867 ; 
65.30729 ;  ;  ; 0.0144358 ;  ;  ; 115.5789 ; 
65.32842 ;  ;  ; 0.01325446 ;  ;  ; 106.0405 ; 
65.36625 ;  ;  ; 0.01065796 ;  ;  ; 85.19057 ; 
65.40407 ;  ;  ; 0.007908402 ;  ;  ; 63.2122 ; 
65.42076 ;  ;  ; 0.006767251 ;  ;  ; 54.11574 ; 
65.43745 ;  ;  ; 0.00571111 ;  ;  ; 45.7107 ; 
65.45414 ;  ;  ; 0.004757619 ;  ;  ; 38.13536 ; 
65.47082 ;  ;  ; 0.003916813 ;  ;  ; 31.46723 ; 
65.48751 ;  ;  ; 0.003190138 ;  ;  ; 25.71554 ; 
65.5042 ;  ;  ; 0.002574808 ;  ;  ; 20.85585 ; 
65.51255 ;  ;  ; 0.002306488 ;  ;  ; 18.74074 ; 
65.52089 ;  ;  ; 0.002063201 ;  ;  ; 16.82558 ; 
65.52923 ;  ;  ; 0.001843231 ;  ;  ; 15.09655 ; 
65.53757 ;  ;  ; 0.001645109 ;  ;  ; 13.54178 ; 
65.54981 ;  ;  ; 0.001390711 ;  ;  ; 11.54977 ; 
65.56205 ;  ;  ; 0.001175216 ;  ;  ; 9.86745 ; 
65.57429 ;  ;  ; 9.938299E-4 ;  ;  ; 8.456328 ; 
65.58652 ;  ;  ; 8.420934E-4 ;  ;  ; 7.280641 ; 
65.59876 ;  ;  ; 7.15509E-4 ;  ;  ; 6.304474 ; 
65.611 ;  ;  ; 6.103455E-4 ;  ;  ; 5.497986 ; 
65.62324 ;  ;  ; 5.231545E-4 ;  ;  ; 4.833669 ; 
65.63547 ;  ;  ; 4.509681E-4 ;  ;  ; 4.287852 ; 
65.64771 ;  ;  ; 3.910636E-4 ;  ;  ; 3.838918 ; 
65.65995 ;  ;  ; 3.41289E-4 ;  ;  ; 3.469745 ; 
65.67219 ;  ;  ; 2.997842E-4 ;  ;  ; 3.165573 ; 
65.68442 ;  ;  ; 2.650321E-4 ;  ;  ; 2.914364 ; 
65.69666 ;  ;  ; 2.357104E-4 ;  ;  ; 2.705698 ; 
65.7089 ;  ;  ; 2.108204E-4 ;  ;  ; 2.531672 ; 
65.72114 ;  ;  ; 1.895323E-4 ;  ;  ; 2.385747 ; 
65.73337 ;  ;  ; 1.711958E-4 ;  ;  ; 2.262796 ; 
65.7445 ;  ;  ; 1.566111E-4 ;  ;  ; 2.167258 ; 
65.75562 ;  ;  ; 1.437112E-4 ;  ;  ; 2.084798 ; 
65.77787 ;  ;  ; 1.219452E-4 ;  ;  ; 1.951237 ; 
65.80012 ;  ;  ; 1.044033E-4 ;  ;  ; 1.850551 ; 
65.82237 ;  ;  ; 9.013427E-5 ;  ;  ; 1.775474 ; 
65.84462 ;  ;  ; 7.854977E-5 ;  ;  ; 1.721617 ; 
65.86687 ;  ;  ; 6.931786E-5 ;  ;  ; 1.68662 ; 
65.88912 ;  ;  ; 6.231075E-5 ;  ;  ; 1.669757 ; 
65.90025 ;  ;  ; 5.965357E-5 ;  ;  ; 1.668325 ; 
65.91137 ;  ;  ; 5.759698E-5 ;  ;  ; 1.671879 ; 
65.9225 ;  ;  ; 5.61821E-5 ;  ;  ; 1.680826 ; 
65.93362 ;  ;  ; 5.547499E-5 ;  ;  ; 1.6957 ; 
65.94475 ;  ;  ; 5.556079E-5 ;  ;  ; 1.717264 ; 
65.95587 ;  ;  ; 5.655233E-5 ;  ;  ; 1.746431 ; 
65.967 ;  ;  ; 5.859697E-5 ;  ;  ; 1.784466 ; 
65.97812 ;  ;  ; 6.187539E-5 ;  ;  ; 1.832826 ; 
65.98925 ;  ;  ; 6.662454E-5 ;  ;  ; 1.893499 ; 
66.00037 ;  ;  ; 7.312174E-5 ;  ;  ; 1.968712 ; 
66.01261 ;  ;  ; 8.271882E-5 ;  ;  ; 2.07179 ; 
66.02485 ;  ;  ; 9.543563E-5 ;  ;  ; 2.200648 ; 
66.03097 ;  ;  ; 1.031768E-4 ;  ;  ; 2.276464 ; 
66.03709 ;  ;  ; 1.119707E-4 ;  ;  ; 2.360927 ; 
66.04321 ;  ;  ; 1.219273E-4 ;  ;  ; 2.454921 ; 
66.04932 ;  ;  ; 1.331469E-4 ;  ;  ; 2.559228 ; 
66.05544 ;  ;  ; 1.457964E-4 ;  ;  ; 2.675234 ; 
66.06156 ;  ;  ; 1.599997E-4 ;  ;  ; 2.803905 ; 
66.06768 ;  ;  ; 1.759091E-4 ;  ;  ; 2.94646 ; 
66.0738 ;  ;  ; 1.936881E-4 ;  ;  ; 3.104204 ; 
66.07992 ;  ;  ; 2.135121E-4 ;  ;  ; 3.278533 ; 
66.08604 ;  ;  ; 2.355674E-4 ;  ;  ; 3.47093 ; 
66.09216 ;  ;  ; 2.600522E-4 ;  ;  ; 3.682968 ; 
66.09827 ;  ;  ; 2.871286E-4 ;  ;  ; 3.915904 ; 
66.11051 ;  ;  ; 3.501675E-4 ;  ;  ; 4.453413 ; 
66.12275 ;  ;  ; 4.265139E-4 ;  ;  ; 5.097876 ; 
66.13499 ;  ;  ; 5.181582E-4 ;  ;  ; 5.864947 ; 
66.14722 ;  ;  ; 6.270663E-4 ;  ;  ; 6.769978 ; 
66.15946 ;  ;  ; 7.554837E-4 ;  ;  ; 7.83055 ; 
66.1717 ;  ;  ; 9.053181E-4 ;  ;  ; 9.061368 ; 
66.18394 ;  ;  ; 0.001078378 ;  ;  ; 10.47628 ; 
66.19617 ;  ;  ; 0.001276001 ;  ;  ; 12.08526 ; 
66.20841 ;  ;  ; 0.001499595 ;  ;  ; 13.89881 ; 
66.22065 ;  ;  ; 0.001749531 ;  ;  ; 15.91905 ; 
66.23289 ;  ;  ; 0.002025641 ;  ;  ; 18.14374 ; 
66.24512 ;  ;  ; 0.002326687 ;  ;  ; 20.56207 ; 
66.2696 ;  ;  ; 0.002996241 ;  ;  ; 25.9175 ; 
66.29407 ;  ;  ; 0.003730431 ;  ;  ; 31.75732 ; 
66.323 ;  ;  ; 0.004622477 ;  ;  ; 38.80707 ; 
66.35192 ;  ;  ; 0.005451125 ;  ;  ; 45.30005 ; 
66.37195 ;  ;  ; 0.005933831 ;  ;  ; 49.04289 ; 
66.39197 ;  ;  ; 0.006304719 ;  ;  ; 51.87733 ; 
66.4031 ;  ;  ; 0.006452833 ;  ;  ; 52.985 ; 
66.41655 ;  ;  ; 0.006570372 ;  ;  ; 53.83105 ; 
66.43 ;  ;  ; 0.006617173 ;  ;  ; 54.11249 ; 
66.44518 ;  ;  ; 0.006583303 ;  ;  ; 53.74126 ; 
66.46317 ;  ;  ; 0.006426678 ;  ;  ; 52.38022 ; 
66.48116 ;  ;  ; 0.00615304 ;  ;  ; 50.09935 ; 
66.50692 ;  ;  ; 0.005590577 ;  ;  ; 45.50379 ; 
66.53268 ;  ;  ; 0.004885234 ;  ;  ; 39.81217 ; 
66.5739 ;  ;  ; 0.003637768 ;  ;  ; 29.85076 ; 
66.59451 ;  ;  ; 0.00303057 ;  ;  ; 25.04066 ; 
66.61511 ;  ;  ; 0.002469134 ;  ;  ; 20.61614 ; 
66.63401 ;  ;  ; 0.002008041 ;  ;  ; 17.00167 ; 
66.6529 ;  ;  ; 0.001605942 ;  ;  ; 13.86756 ; 
66.66235 ;  ;  ; 0.001427593 ;  ;  ; 12.48425 ; 
66.67179 ;  ;  ; 0.001264501 ;  ;  ; 11.22389 ; 
66.68124 ;  ;  ; 0.001115962 ;  ;  ; 10.08062 ; 
66.69068 ;  ;  ; 9.817623E-4 ;  ;  ; 9.052365 ; 
66.70013 ;  ;  ; 8.609486E-4 ;  ;  ; 8.131382 ; 
66.70957 ;  ;  ; 7.530073E-4 ;  ;  ; 7.313282 ; 
66.71902 ;  ;  ; 6.568672E-4 ;  ;  ; 6.589452 ; 
66.72846 ;  ;  ; 5.718476E-4 ;  ;  ; 5.95425 ; 
66.73791 ;  ;  ; 4.968654E-4 ;  ;  ; 5.399043 ; 
66.74735 ;  ;  ; 4.311823E-4 ;  ;  ; 4.917795 ; 
66.7568 ;  ;  ; 3.73783E-4 ;  ;  ; 4.502476 ; 
66.76624 ;  ;  ; 3.23952E-4 ;  ;  ; 4.14729 ; 
66.77483 ;  ;  ; 2.844632E-4 ;  ;  ; 3.870646 ; 
66.78341 ;  ;  ; 2.500196E-4 ;  ;  ; 3.634099 ; 
66.792 ;  ;  ; 2.200322E-4 ;  ;  ; 3.433086 ; 
66.80058 ;  ;  ; 1.941085E-4 ;  ;  ; 3.264445 ; 
66.80917 ;  ;  ; 1.717723E-4 ;  ;  ; 3.124533 ; 
66.81775 ;  ;  ; 1.52708E-4 ;  ;  ; 3.010819 ; 
66.82634 ;  ;  ; 1.365509E-4 ;  ;  ; 2.920568 ; 
66.83492 ;  ;  ; 1.230664E-4 ;  ;  ; 2.851907 ; 
66.84351 ;  ;  ; 1.119976E-4 ;  ;  ; 2.802973 ; 
66.8521 ;  ;  ; 1.031824E-4 ;  ;  ; 2.772531 ; 
66.86069 ;  ;  ; 9.648791E-5 ;  ;  ; 2.759627 ; 
66.86927 ;  ;  ; 9.183161E-5 ;  ;  ; 2.763666 ; 
66.87786 ;  ;  ; 8.916223E-5 ;  ;  ; 2.78445 ; 
66.88644 ;  ;  ; 8.849263E-5 ;  ;  ; 2.822104 ; 
66.89503 ;  ;  ; 8.987623E-5 ;  ;  ; 2.877278 ; 
66.90361 ;  ;  ; 9.341481E-5 ;  ;  ; 2.950808 ; 
66.91048 ;  ;  ; 9.790606E-5 ;  ;  ; 3.023872 ; 
66.91735 ;  ;  ; 1.039852E-4 ;  ;  ; 3.110533 ; 
66.92422 ;  ;  ; 1.117826E-4 ;  ;  ; 3.211896 ; 
66.93453 ;  ;  ; 1.270557E-4 ;  ;  ; 3.394521 ; 
66.94483 ;  ;  ; 1.471715E-4 ;  ;  ; 3.618333 ; 
66.95514 ;  ;  ; 1.729533E-4 ;  ;  ; 3.890237 ; 
66.96544 ;  ;  ; 2.052918E-4 ;  ;  ; 4.217404 ; 
66.97489 ;  ;  ; 2.416924E-4 ;  ;  ; 4.574072 ; 
66.98433 ;  ;  ; 2.854964E-4 ;  ;  ; 4.99252 ; 
66.99378 ;  ;  ; 3.379117E-4 ;  ;  ; 5.482605 ; 
67.00322 ;  ;  ; 4.000732E-4 ;  ;  ; 6.053258 ; 
67.01267 ;  ;  ; 4.734918E-4 ;  ;  ; 6.716672 ; 
67.02211 ;  ;  ; 5.595167E-4 ;  ;  ; 7.483361 ; 
67.03156 ;  ;  ; 6.599555E-4 ;  ;  ; 8.367758 ; 
67.041 ;  ;  ; 7.763229E-4 ;  ;  ; 9.381527 ; 
67.05045 ;  ;  ; 9.106794E-4 ;  ;  ; 10.54095 ; 
67.05989 ;  ;  ; 0.001064609 ;  ;  ; 11.85801 ; 
67.06934 ;  ;  ; 0.001240334 ;  ;  ; 13.35006 ; 
67.07878 ;  ;  ; 0.001439356 ;  ;  ; 15.02819 ; 
67.08823 ;  ;  ; 0.001663907 ;  ;  ; 16.90955 ; 
67.09767 ;  ;  ; 0.001915199 ;  ;  ; 19.00262 ; 
67.10712 ;  ;  ; 0.00219527 ;  ;  ; 21.32274 ; 
67.11656 ;  ;  ; 0.00250478 ;  ;  ; 23.87371 ; 
67.12601 ;  ;  ; 0.00284532 ;  ;  ; 26.66699 ; 
67.13546 ;  ;  ; 0.003217121 ;  ;  ; 29.70282 ; 
67.15435 ;  ;  ; 0.004053817 ;  ;  ; 36.48998 ; 
67.17324 ;  ;  ; 0.005009119 ;  ;  ; 44.17565 ; 
67.19213 ;  ;  ; 0.006066739 ;  ;  ; 52.61596 ; 
67.2282 ;  ;  ; 0.00826199 ;  ;  ; 69.91919 ; 
67.26426 ;  ;  ; 0.01042597 ;  ;  ; 86.64796 ; 
67.28315 ;  ;  ; 0.01142065 ;  ;  ; 94.17401 ; 
67.30203 ;  ;  ; 0.01224692 ;  ;  ; 100.2801 ; 
67.31234 ;  ;  ; 0.0126095 ;  ;  ; 102.8811 ; 
67.32733 ;  ;  ; 0.01300812 ;  ;  ; 105.6122 ; 
67.34232 ;  ;  ; 0.01324114 ;  ;  ; 107.0034 ; 
67.35 ;  ;  ; 0.01329327 ;  ;  ; 107.1765 ; 
67.36282 ;  ;  ; 0.0132771 ;  ;  ; 106.6436 ; 
67.37947 ;  ;  ; 0.01306591 ;  ;  ; 104.4484 ; 
67.39611 ;  ;  ; 0.01265154 ;  ;  ; 100.6643 ; 
67.41851 ;  ;  ; 0.0118119 ;  ;  ; 93.39727 ; 
67.44091 ;  ;  ; 0.01071779 ;  ;  ; 84.21108 ; 
67.48251 ;  ;  ; 0.008316843 ;  ;  ; 64.54371 ; 
67.50331 ;  ;  ; 0.007082209 ;  ;  ; 54.59822 ; 
67.52411 ;  ;  ; 0.005905526 ;  ;  ; 45.20767 ; 
67.54651 ;  ;  ; 0.004752225 ;  ;  ; 36.08771 ; 
67.55771 ;  ;  ; 0.004230649 ;  ;  ; 31.99285 ; 
67.56891 ;  ;  ; 0.003749179 ;  ;  ; 28.23124 ; 
67.58011 ;  ;  ; 0.003308893 ;  ;  ; 24.8087 ; 
